messstelle_id,e32,e32num,n32,n32num,genau
10302384,308313,308313.0,5656780,5656780.0,1
10302396,308137,308137.0,5656808,5656808.0,1
10302402,299506,299506.0,5630224,5630224.0,1
10302414,299400,299400.0,5630318,5630318.0,1
10302426,298959,298959.0,5628835,5628835.0,1
10302438,298892,298892.0,5628657,5628657.0,1
10302440,300214,300214.0,5630363,5630363.0,1
10302451,300420,300420.0,5630501,5630501.0,1
10302463,299840,299840.0,5630475,5630475.0,1
10302475,300419,300419.0,5629273,5629273.0,1
10302487,300810,300810.0,5629643,5629643.0,1
10302499,300286,300286.0,5629452,5629452.0,1
10302505,2971xx,297150.0,56222xx,5622250.0,100
10302621,3128xx,312850.0,56358xx,5635850.0,100
10302633,3128xx,312850.0,56358xx,5635850.0,100
10302645,3123xx,312350.0,56355xx,5635550.0,100
10302657,3123xx,312350.0,56355xx,5635550.0,100
10302669,3100xx,310050.0,56315xx,5631550.0,100
10302670,310021,310021.0,5631681,5631681.0,1
10302682,310175,310175.0,5631752,5631752.0,1
10302694,319066,319066.0,5624304,5624304.0,1
10302700,319066,319066.0,5624304,5624304.0,1
10302712,319424,319424.0,5624112,5624112.0,1
10302724,3199xx,319950.0,56240xx,5624050.0,100
10302736,3206xx,320650.0,56250xx,5625050.0,100
10302748,320297,320297.0,5625356,5625356.0,1
10302750,3193xx,319350.0,56251xx,5625150.0,100
10302761,3193xx,319350.0,56251xx,5625150.0,100
10302773,3193xx,319350.0,56239xx,5623950.0,100
10302785,320172,320172.0,5632459,5632459.0,1
10302797,320124,320124.0,5632749,5632749.0,1
10302803,322140,322140.0,5631567,5631567.0,1
10302815,322410,322410.0,5631644,5631644.0,1
10302827,310179,310179.0,5631754,5631754.0,1
10302839,300045,300045.0,5660931,5660931.0,1
10302840,3001xx,300150.0,56611xx,5661150.0,100
10302852,300195,300195.0,5661185,5661185.0,1
10302864,300314,300314.0,5660900,5660900.0,1
10302876,298093,298093.0,5634118,5634118.0,1
10302888,297979,297979.0,5634362,5634362.0,1
10302890,297806,297806.0,5634386,5634386.0,1
10302906,3051xx,305150.0,56255xx,5625550.0,100
10302918,305265,305265.0,5625574,5625574.0,1
10302920,297773,297773.0,5648171,5648171.0,1
10302931,297657,297657.0,5648496,5648496.0,1
10302943,309037,309037.0,5646767,5646767.0,1
10302955,308901,308901.0,5646513,5646513.0,1
10302967,2941xx,294150.0,56279xx,5627950.0,100
10302980,3097xx,309750.0,56577xx,5657750.0,100
10303005,316916,316916.0,5658872,5658872.0,1
10303017,316920,316920.0,5658241,5658241.0,1
10303029,295840,295840.0,5629912,5629912.0,1
10303030,295832,295832.0,5629953,5629953.0,1
10303042,319714,319714.0,5625050,5625050.0,1
10303054,319943,319943.0,5624780,5624780.0,1
10303066,319522,319522.0,5624757,5624757.0,1
10303078,319761,319761.0,5624477,5624477.0,1
10303108,330249,330249.0,5606458,5606458.0,1
10303110,330249,330249.0,5606458,5606458.0,1
10303121,330249,330249.0,5606448,5606448.0,1
10303224,331226,331226.0,5606859,5606859.0,1
10303236,331226,331226.0,5606859,5606859.0,1
10303248,331216,331216.0,5606860,5606860.0,1
10303250,3353xx,335350.0,56070xx,5607050.0,100
10303261,295908,295908.0,5630075,5630075.0,1
10303273,295889,295889.0,5630065,5630065.0,1
10303285,296026,296026.0,5629864,5629864.0,1
10303297,296030,296030.0,5629868,5629868.0,1
10303303,349130,349130.0,5617553,5617553.0,1
10303315,348891,348891.0,5617322,5617322.0,1
10303352,305897,305897.0,5667869,5667869.0,1
10303364,305809,305809.0,5668127,5668127.0,1
10303376,305846,305846.0,5668140,5668140.0,1
10303388,295818,295818.0,5627631,5627631.0,1
10303390,295818,295818.0,5627631,5627631.0,1
10303406,295807,295807.0,5627862,5627862.0,1
10303418,295956,295956.0,5627846,5627846.0,1
10303420,295769,295769.0,5627923,5627923.0,1
10303431,295759,295759.0,5627924,5627924.0,1
10303455,295913,295913.0,5629980,5629980.0,1
10303467,295975,295975.0,5630027,5630027.0,1
10303479,295874,295874.0,5630011,5630011.0,1
10303480,295873,295873.0,5629981,5629981.0,1
10303492,3228xx,322850.0,56486xx,5648650.0,100
10303509,331141,331141.0,5620180,5620180.0,1
10303510,331135,331135.0,5620183,5620183.0,1
10303522,331583,331583.0,5620105,5620105.0,1
10303534,330994,330994.0,5620429,5620429.0,1
10303546,331246,331246.0,5620590,5620590.0,1
10303558,331242,331242.0,5620599,5620599.0,1
10303560,331790,331790.0,5620222,5620222.0,1
10303571,331879,331879.0,5620275,5620275.0,1
10303583,331440,331440.0,5620749,5620749.0,1
10303595,304808,304808.0,5625008,5625008.0,1
10303601,304784,304784.0,5625330,5625330.0,1
10303613,3048xx,304850.0,56252xx,5625250.0,100
10303625,303742,303742.0,5624727,5624727.0,1
10303637,305054,305054.0,5625383,5625383.0,1
10303649,3049xx,304950.0,56261xx,5626150.0,100
10303650,3055xx,305550.0,56259xx,5625950.0,100
10303662,3053xx,305350.0,56258xx,5625850.0,100
10303674,3054xx,305450.0,56259xx,5625950.0,100
10303686,305478,305478.0,5626068,5626068.0,1
10303698,3053xx,305350.0,56261xx,5626150.0,100
10303704,311818,311818.0,5651393,5651393.0,1
10303716,312198,312198.0,5651228,5651228.0,1
10303728,311660,311660.0,5650432,5650432.0,1
10303730,311791,311791.0,5650022,5650022.0,1
10303741,312344,312344.0,5650831,5650831.0,1
10303753,311908,311908.0,5651045,5651045.0,1
10303765,311930,311930.0,5650643,5650643.0,1
10303777,311500,311500.0,5650963,5650963.0,1
10303789,294677,294677.0,5635151,5635151.0,1
10303790,294277,294277.0,5634927,5634927.0,1
10303807,293912,293912.0,5634903,5634903.0,1
10303819,294313,294313.0,5634396,5634396.0,1
10303820,294285,294285.0,5635145,5635145.0,1
10303832,2938xx,293850.0,56341xx,5634150.0,100
10303844,293996,293996.0,5635030,5635030.0,1
10303856,2937xx,293750.0,56350xx,5635050.0,100
10303868,303792,303792.0,5657971,5657971.0,1
10303870,3036xx,303650.0,56584xx,5658450.0,100
10303881,3032xx,303250.0,56585xx,5658550.0,100
10303893,3037xx,303750.0,56583xx,5658350.0,100
10303935,295913,295913.0,5629980,5629980.0,1
10303947,295874,295874.0,5630011,5630011.0,1
10303959,295946,295946.0,5630048,5630048.0,1
10303960,3024xx,302450.0,56507xx,5650750.0,100
10303972,3025xx,302550.0,56512xx,5651250.0,100
10303984,292915,292915.0,5625427,5625427.0,1
10303996,292828,292828.0,5625375,5625375.0,1
10304009,292597,292597.0,5625230,5625230.0,1
10304010,292320,292320.0,5625071,5625071.0,1
10304022,292193,292193.0,5625006,5625006.0,1
10304034,293107,293107.0,5625619,5625619.0,1
10304046,293481,293481.0,5626083,5626083.0,1
10304058,293425,293425.0,5626015,5626015.0,1
10304060,3012xx,301250.0,56376xx,5637650.0,100
10304071,301701,301701.0,5637687,5637687.0,1
10304083,301706,301706.0,5637692,5637692.0,1
10304095,3014xx,301450.0,56372xx,5637250.0,100
10304101,3010xx,301050.0,56375xx,5637550.0,100
10304113,3014xx,301450.0,56377xx,5637750.0,100
10304125,301226,301226.0,5637347,5637347.0,1
10304137,3011xx,301150.0,56376xx,5637650.0,100
10304149,3012xx,301250.0,56376xx,5637650.0,100
10304150,3013xx,301350.0,56377xx,5637750.0,100
10304162,301096,301096.0,5637645,5637645.0,1
10304174,301004,301004.0,5637641,5637641.0,1
10304186,301060,301060.0,5637635,5637635.0,1
10304198,3010xx,301050.0,56374xx,5637450.0,100
10304204,301072,301072.0,5637530,5637530.0,1
10304216,339436,339436.0,5613580,5613580.0,1
10304228,339496,339496.0,5613310,5613310.0,1
10304230,339590,339590.0,5613356,5613356.0,1
10304241,300690,300690.0,5669614,5669614.0,1
10304253,3008xx,300850.0,56694xx,5669450.0,100
10304265,3012xx,301250.0,56695xx,5669550.0,100
10304277,3217xx,321750.0,56253xx,5625350.0,100
10304289,322739,322739.0,5629406,5629406.0,1
10304290,322589,322589.0,5629533,5629533.0,1
10304307,322538,322538.0,5629499,5629499.0,1
10304319,322651,322651.0,5629515,5629515.0,1
10304320,322618,322618.0,5629456,5629456.0,1
10304332,3299xx,329950.0,56328xx,5632850.0,100
10304344,2957xx,295750.0,56598xx,5659850.0,100
10304356,326728,326728.0,5598871,5598871.0,1
10304368,326679,326679.0,5598390,5598390.0,1
10304370,300972,300972.0,5620510,5620510.0,1
10304381,300965,300965.0,5620613,5620613.0,1
10304393,301074,301074.0,5620627,5620627.0,1
10304400,298801,298801.0,5631187,5631187.0,1
10304411,298726,298726.0,5631033,5631033.0,1
10304423,298647,298647.0,5630913,5630913.0,1
10304435,298578,298578.0,5630903,5630903.0,1
10304459,348369,348369.0,5616691,5616691.0,1
10304460,348369,348369.0,5616691,5616691.0,1
10304472,348419,348419.0,5616657,5616657.0,1
10304484,348419,348419.0,5616657,5616657.0,1
10304496,348429,348429.0,5616574,5616574.0,1
10304502,348430,348430.0,5616574,5616574.0,1
10304514,348436,348436.0,5616515,5616515.0,1
10304526,293743,293743.0,5634775,5634775.0,1
10304538,297039,297039.0,5629363,5629363.0,1
10304540,297157,297157.0,5629397,5629397.0,1
10304551,297129,297129.0,5629334,5629334.0,1
10304599,309566,309566.0,5635645,5635645.0,1
10304605,309862,309862.0,5635887,5635887.0,1
10304617,309747,309747.0,5635403,5635403.0,1
10304630,310237,310237.0,5635038,5635038.0,1
10304642,310434,310434.0,5635068,5635068.0,1
10304666,309607,309607.0,5635616,5635616.0,1
10304680,310114,310114.0,5635406,5635406.0,1
10304691,309595,309595.0,5634882,5634882.0,1
10304708,310040,310040.0,5635977,5635977.0,1
10304710,309520,309520.0,5634890,5634890.0,1
10304721,309721,309721.0,5635372,5635372.0,1
10304733,319590,319590.0,5636943,5636943.0,1
10304745,319461,319461.0,5637689,5637689.0,1
10304757,318801,318801.0,5638937,5638937.0,1
10304770,291055,291055.0,5630032,5630032.0,1
10304782,291239,291239.0,5630394,5630394.0,1
10304794,291384,291384.0,5629776,5629776.0,1
10304800,345556,345556.0,5622672,5622672.0,1
10304812,345562,345562.0,5622690,5622690.0,1
10304824,345246,345246.0,5622808,5622808.0,1
10304836,345501,345501.0,5623148,5623148.0,1
10304848,345861,345861.0,5623106,5623106.0,1
10304850,3068xx,306850.0,56565xx,5656550.0,100
10304861,3074xx,307450.0,56563xx,5656350.0,100
10304873,3062xx,306250.0,56568xx,5656850.0,100
10304885,3064xx,306450.0,56570xx,5657050.0,100
10304903,3079xx,307950.0,56378xx,5637850.0,100
10304915,3079xx,307950.0,56378xx,5637850.0,100
10304927,3087xx,308750.0,56371xx,5637150.0,100
10304939,3087xx,308750.0,56371xx,5637150.0,100
10304940,3082xx,308250.0,56362xx,5636250.0,100
10304952,3082xx,308250.0,56362xx,5636250.0,100
10304964,3074xx,307450.0,56371xx,5637150.0,100
10304976,3074xx,307450.0,56371xx,5637150.0,100
10304988,306375,306375.0,5637168,5637168.0,1
10304990,306375,306375.0,5637168,5637168.0,1
10305002,308149,308149.0,5637240,5637240.0,1
10305040,314629,314629.0,5641185,5641185.0,1
10305051,327351,327351.0,5631048,5631048.0,1
10305063,298678,298678.0,5635449,5635449.0,1
10305075,2949xx,294950.0,56452xx,5645250.0,100
10305087,294878,294878.0,5645400,5645400.0,1
10305099,3099xx,309950.0,56422xx,5642250.0,100
10305105,3100xx,310050.0,56424xx,5642450.0,100
10305117,3101xx,310150.0,56425xx,5642550.0,100
10305129,3088xx,308850.0,56433xx,5643350.0,100
10305130,3090xx,309050.0,56431xx,5643150.0,100
10305142,3150xx,315050.0,56593xx,5659350.0,100
10305154,3151xx,315150.0,56590xx,5659050.0,100
10305166,3152xx,315250.0,56590xx,5659050.0,100
10305178,2900xx,290050.0,56491xx,5649150.0,100
10305180,2900xx,290050.0,56494xx,5649450.0,100
10305191,290341,290341.0,5649393,5649393.0,1
10305208,301553,301553.0,5623250,5623250.0,1
10305210,301522,301522.0,5623245,5623245.0,1
10305221,301513,301513.0,5623236,5623236.0,1
10305233,301522,301522.0,5623245,5623245.0,1
10305245,301513,301513.0,5623236,5623236.0,1
10305257,297733,297733.0,5648403,5648403.0,1
10305269,297524,297524.0,5648447,5648447.0,1
10305270,297524,297524.0,5648447,5648447.0,1
10305282,297524,297524.0,5648447,5648447.0,1
10305294,297203,297203.0,5647924,5647924.0,1
10305300,297289,297289.0,5648071,5648071.0,1
10305312,297506,297506.0,5647742,5647742.0,1
10305324,297707,297707.0,5648134,5648134.0,1
10305336,3274xx,327450.0,55994xx,5599450.0,100
10305348,3273xx,327350.0,55992xx,5599250.0,100
10305350,323959,323959.0,5629296,5629296.0,1
10305361,323843,323843.0,5629057,5629057.0,1
10305373,323961,323961.0,5629297,5629297.0,1
10305385,299917,299917.0,5626564,5626564.0,1
10305397,299710,299710.0,5626895,5626895.0,1
10305403,300008,300008.0,5627102,5627102.0,1
10305415,291893,291893.0,5646801,5646801.0,1
10305427,297832,297832.0,5647508,5647508.0,1
10305439,297667,297667.0,5647780,5647780.0,1
10305440,3089xx,308950.0,56433xx,5643350.0,100
10305452,3090xx,309050.0,56431xx,5643150.0,100
10305464,295079,295079.0,5644037,5644037.0,1
10305476,294819,294819.0,5643933,5643933.0,1
10305488,294565,294565.0,5643494,5643494.0,1
10305490,295197,295197.0,5643584,5643584.0,1
10305506,294991,294991.0,5643624,5643624.0,1
10305518,2996xx,299650.0,56589xx,5658950.0,100
10305520,295571,295571.0,5641039,5641039.0,1
10305531,295123,295123.0,5639910,5639910.0,1
10305543,295517,295517.0,5639827,5639827.0,1
10305555,295295,295295.0,5639891,5639891.0,1
10305567,295337,295337.0,5639841,5639841.0,1
10305579,3154xx,315450.0,56591xx,5659150.0,100
10305580,3154xx,315450.0,56591xx,5659150.0,100
10305592,3055xx,305550.0,56324xx,5632450.0,100
10305609,349103,349103.0,5620545,5620545.0,1
10305610,295667,295667.0,5643603,5643603.0,1
10305622,2956xx,295650.0,56436xx,5643650.0,100
10305634,3147xx,314750.0,56591xx,5659150.0,100
10305646,314948,314948.0,5658494,5658494.0,1
10305658,315404,315404.0,5658644,5658644.0,1
10305660,2879xx,287950.0,56574xx,5657450.0,100
10305671,2878xx,287850.0,56573xx,5657350.0,100
10305683,2877xx,287750.0,56574xx,5657450.0,100
10305695,2957xx,295750.0,56434xx,5643450.0,100
10305701,2949xx,294950.0,56451xx,5645150.0,100
10305713,2949xx,294950.0,56456xx,5645650.0,100
10305725,2946xx,294650.0,56457xx,5645750.0,100
10305737,3053xx,305350.0,56441xx,5644150.0,100
10305749,3050xx,305050.0,56445xx,5644550.0,100
10305750,3051xx,305150.0,56445xx,5644550.0,100
10305762,3052xx,305250.0,56446xx,5644650.0,100
10305774,336084,336084.0,5611656,5611656.0,1
10305786,335762,335762.0,5611734,5611734.0,1
10305798,3114xx,311450.0,56442xx,5644250.0,100
10305804,3116xx,311650.0,56444xx,5644450.0,100
10305816,3052xx,305250.0,56446xx,5644650.0,100
10305944,306188,306188.0,5645221,5645221.0,1
10305956,3150xx,315050.0,56432xx,5643250.0,100
10305968,3152xx,315250.0,56431xx,5643150.0,100
10305970,303314,303314.0,5659466,5659466.0,1
10305981,302248,302248.0,5659817,5659817.0,1
10305993,297151,297151.0,5665005,5665005.0,1
10306006,295920,295920.0,5643157,5643157.0,1
10306018,295920,295920.0,5643157,5643157.0,1
10306020,2955xx,295550.0,56433xx,5643350.0,100
10306031,2955xx,295550.0,56433xx,5643350.0,100
10306067,308683,308683.0,5652649,5652649.0,1
10306079,308664,308664.0,5652401,5652401.0,1
10306080,308384,308384.0,5652387,5652387.0,1
10306092,308446,308446.0,5652659,5652659.0,1
10306109,3125xx,312550.0,56358xx,5635850.0,100
10306110,3128xx,312850.0,56363xx,5636350.0,100
10306122,3128xx,312850.0,56359xx,5635950.0,100
10306134,3126xx,312650.0,56357xx,5635750.0,100
10306146,307632,307632.0,5635968,5635968.0,1
10306158,307778,307778.0,5636228,5636228.0,1
10306160,3075xx,307550.0,56362xx,5636250.0,100
10306171,322531,322531.0,5629569,5629569.0,1
10306183,322497,322497.0,5629628,5629628.0,1
10306195,322565,322565.0,5629634,5629634.0,1
10306201,294059,294059.0,5629211,5629211.0,1
10306213,294013,294013.0,5629236,5629236.0,1
10306225,2880xx,288050.0,56572xx,5657250.0,100
10306237,299096,299096.0,5664975,5664975.0,1
10306249,298155,298155.0,5665682,5665682.0,1
10306250,298035,298035.0,5665449,5665449.0,1
10306262,2984xx,298450.0,56654xx,5665450.0,100
10306304,294749,294749.0,5629166,5629166.0,1
10306316,294660,294660.0,5629210,5629210.0,1
10306328,294534,294534.0,5628669,5628669.0,1
10306330,2945xx,294550.0,56286xx,5628650.0,100
10306341,294577,294577.0,5628717,5628717.0,1
10306353,294512,294512.0,5628796,5628796.0,1
10306365,295297,295297.0,5627883,5627883.0,1
10306377,295413,295413.0,5627968,5627968.0,1
10306389,294639,294639.0,5627210,5627210.0,1
10306390,294369,294369.0,5628562,5628562.0,1
10306407,294201,294201.0,5628594,5628594.0,1
10306419,294303,294303.0,5628565,5628565.0,1
10306420,294964,294964.0,5629086,5629086.0,1
10306432,2945xx,294550.0,56289xx,5628950.0,100
10306444,2946xx,294650.0,56289xx,5628950.0,100
10306470,3033xx,303350.0,56556xx,5655650.0,100
10306481,3034xx,303450.0,56561xx,5656150.0,100
10306493,344815,344815.0,5615118,5615118.0,1
10306500,344367,344367.0,5615657,5615657.0,1
10306511,344404,344404.0,5615746,5615746.0,1
10306523,3238xx,323850.0,56229xx,5622950.0,100
10306535,3236xx,323650.0,56231xx,5623150.0,100
10306547,3237xx,323750.0,56231xx,5623150.0,100
10306559,3235xx,323550.0,56232xx,5623250.0,100
10306560,3236xx,323650.0,56233xx,5623350.0,100
10306572,303493,303493.0,5632319,5632319.0,1
10306584,303491,303491.0,5632307,5632307.0,1
10306596,303482,303482.0,5632318,5632318.0,1
10306602,303507,303507.0,5632195,5632195.0,1
10306614,303495,303495.0,5632190,5632190.0,1
10306626,303505,303505.0,5632184,5632184.0,1
10306638,303163,303163.0,5630850,5630850.0,1
10306640,303145,303145.0,5630855,5630855.0,1
10306651,303143,303143.0,5630897,5630897.0,1
10306663,3091xx,309150.0,56661xx,5666150.0,100
10306675,309191,309191.0,5666170,5666170.0,1
10306687,3089xx,308950.0,56661xx,5666150.0,100
10306699,3430xx,343050.0,56067xx,5606750.0,100
10306705,3428xx,342850.0,56066xx,5606650.0,100
10306717,3431xx,343150.0,56066xx,5606650.0,100
10306729,3433xx,343350.0,56067xx,5606750.0,100
10306730,343129,343129.0,5607038,5607038.0,1
10306742,3432xx,343250.0,56069xx,5606950.0,100
10306754,3434xx,343450.0,56070xx,5607050.0,100
10306766,3433xx,343350.0,56071xx,5607150.0,100
10306778,3433xx,343350.0,56071xx,5607150.0,100
10306780,3431xx,343150.0,56069xx,5606950.0,100
10306791,3431xx,343150.0,56069xx,5606950.0,100
10306810,308405,308405.0,5631979,5631979.0,1
10306821,308496,308496.0,5632121,5632121.0,1
10306833,308598,308598.0,5632049,5632049.0,1
10306845,308402,308402.0,5632059,5632059.0,1
10306857,308436,308436.0,5632103,5632103.0,1
10306869,3236xx,323650.0,56228xx,5622850.0,100
10306882,333783,333783.0,5629265,5629265.0,1
10306894,333778,333778.0,5629678,5629678.0,1
10306900,320807,320807.0,5630957,5630957.0,1
10306912,320658,320658.0,5630848,5630848.0,1
10306924,319282,319282.0,5635943,5635943.0,1
10306936,333904,333904.0,5625587,5625587.0,1
10306948,3355xx,335550.0,56219xx,5621950.0,100
10306950,3087xx,308750.0,56428xx,5642850.0,100
10306961,323865,323865.0,5638372,5638372.0,1
10306973,321677,321677.0,5640886,5640886.0,1
10306985,330321,330321.0,5632485,5632485.0,1
10306997,330268,330268.0,5632593,5632593.0,1
10307000,290639,290639.0,5648151,5648151.0,1
10307011,290406,290406.0,5647652,5647652.0,1
10307023,290452,290452.0,5647284,5647284.0,1
10307035,290882,290882.0,5647364,5647364.0,1
10307047,290748,290748.0,5646951,5646951.0,1
10307059,291430,291430.0,5647013,5647013.0,1
10307084,3049xx,304950.0,56373xx,5637350.0,100
10307126,291753,291753.0,5646710,5646710.0,1
10307138,290854,290854.0,5647023,5647023.0,1
10307163,296760,296760.0,5637177,5637177.0,1
10307175,295793,295793.0,5637862,5637862.0,1
10307187,295834,295834.0,5637592,5637592.0,1
10307199,344426,344426.0,5607209,5607209.0,1
10307205,344432,344432.0,5607213,5607213.0,1
10307217,344223,344223.0,5607326,5607326.0,1
10307229,344232,344232.0,5607329,5607329.0,1
10307230,3493xx,349350.0,56181xx,5618150.0,100
10307242,349627,349627.0,5618328,5618328.0,1
10307254,349424,349424.0,5618382,5618382.0,1
10307266,3495xx,349550.0,56184xx,5618450.0,100
10307278,349513,349513.0,5618415,5618415.0,1
10307280,3157xx,315750.0,56594xx,5659450.0,100
10307291,324159,324159.0,5624745,5624745.0,1
